Year	Candidate ID	Candidate	Incumbent/Challenger/Open-Seat	Party	Party Designation	Total Receipts	Authorized Tranfers From	Total Disbursements	Transfers to Authorized	Beginning Cash	Ending Cash	Contrib from Candidate	Loans from Candidate	Other Loans	Candidate Loan Repayments	Other Loan Repayments	Debts Owed By	#$200-$499 Contrib	Total $200-$499	#$500-$749	Total $500-$749	#$750+ Contrib	Total $750+ Contrib	Total Indiv. Contrib	Major Pty Contrib	Party Indep Expend For	Corp. Contributions	Labor Contributions	Non-Connected Cont	T/M/H Contrib	Cooperative Contrib	Corp W/p Stock Cont	Non-Party Exp.	Non-Party Exp. Agn	Indep. Exp For	Indep Exp. Agn	Comm Cost For	Comm Cost Agn	State Code	District	Spec Elec Status	Primary Elec Status	Runoff Elec Status	General Elec Status	General Elec Pct	Spec. Elec. Cand	Party Coordinated Expenditures	Party Independent Expenditures Against
2002	H2WI03064	ZASTROW, JEFFREY LEE	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WI	3		W		L	3		0	0
2002	H4WI04027	KLECZKA, GERALD D	I	1	DEM	576211	0	478091	0	238087	336209	0	0	0	0	0	0	230	57401	41	20530	60	59500	162097	1307	0	64499	157400	24768	127454	5750	16750	0	0	0	0	0	0	WI	4		W		W	86		0	0
2002	H2WI04062	VERDIN, BRIAN MERRILL	C	3	GRE	1727	0	1593	0	0	133	150	0	0	0	0	0	0	0	0	0	0	0	1057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WI	4		W		L	12		0	0
2002	H2WI05234	MAYO, MICHAEL SR	C	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WI	5					0		0	0
2002	H8WI09050	SENSENBRENNER, FRANK JAMES JR	I	2	REP	567127	0	493305	0	327183	401006	0	0	0	0	0	0	81	20200	68	34248	67	67599	191804	2586	0	198600	-1500	15980	141112	2000	8000	92	0	0	2	321	0	WI	5		W		W	86		0	0
2002	H2WI02108	HEM, EUGENE A	C	3	IND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WI	5					0		0	0
2002	H2WI05242	RAYMOND, ROBERT	C	3	IND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WI	5				L	13		0	0
2002	H0WI06111	FLAHERTY, DANIEL THOMAS	C	1	DEM	10988	0	15696	0	4709	0	5000	0	5000	0	5000	0	0	0	0	0	0	0	725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WI	6					0		0	0
2002	H0WI06137	MODER, JOHN LEWIS	C	2	REP	200	0	1731	0	0	0	200	0	0	0	0	1731	1	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WI	6					0		0	0
2002	H0WI06061	PETRI, THOMAS E	I	2	REP	551556	0	344870	0	502455	746839	0	0	0	0	0	0	194	47404	107	53550	25	24296	202092	2781	0	125490	42800	11500	128986	3250	7500	92	0	0	2	505	0	WI	6		W		W	99		0	0
2002	H6WI07033	OBEY, DAVID R	I	1	DEM	957655	0	860378	0	121839	219105	0	0	0	0	0	0	182	45500	93	46900	105	103940	339413	40	0	130925	223100	66154	153295	15500	8750	0	0	0	0	3131	0	WI	7		W		W	64		2005	0
2002	H2WI07040	ELIASON, MATTHEW CHARLES	C	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WI	7					0		0	0
2002	H2WI07057	ROTHBAUER, JOSEPH DAVID	C	2	REP	20704	0	19932	0	0	774	22	2500	0	0	0	2500	2	500	0	0	0	0	6478	11132	0	0	0	0	0	0	0	92	0	0	2	0	0	WI	7		W		L	35		0	0
2002	H6WI07108	ZIEN, DAVID A	C	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	WI	7					0		0	0
2002	H2WI07032	DRIESSEN, KENNETH LEROY	C	3	IND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WI	7					0		0	0
2002	H2WI08048	BECKER, ANDREW M.	C	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WI	8		W		L	23		0	0
2002	H8WI00026	GREEN, MARK A	I	2	REP	876073	0	428296	0	276867	724646	0	0	0	0	0	0	156	37743	102	51141	195	193695	434665	4205	0	144910	38000	51628	136605	3000	9800	92	0	0	2	7099	0	WI	8		W		W	72		0	0
2002	H2WI08055	KAISER, DICK	C	3	GRE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WI	8		W		L	3		0	0
2002	S2WY00059	CORCORAN, JOYCE JANSA	C	1	DEM	8488	0	8467	0	0	18	0	0	0	0	0	0	7	1750	3	1500	0	0	7213	0	0	0	1250	25	0	0	0	0	0	0	0	0	0	WY	0				L	27		0	0
2002	S2WY00075	ALLEN, TOWNSEND CROSBY II	C	2	REP	7682	0	7682	0	0	0	1604	0	0	0	0	0	6	1550	2	1000	0	0	6078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WY	0		W			0		0	0
2002	S6WY00126	ENZI, MICHAEL B	I	2	REP	1180626	0	884114	0	47918	344431	0	0	0	0	0	0	107	20824	123	62094	147	148049	285045	0	0	462838	10000	95011	316722	2500	21000	0	0	0	2	423	0	WY	0		W		W	73		0	0
2002	H2WY00091	SWETT, JOHN AARON	C	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WY	0					0		0	0
2002	H0WY00103	STOCK, LEWIS	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WY	0				L	3		0	0
2002	H2WY00109	AKIN, GARY	C	1	DEM	10450	0	19154	0	0	4247	0	0	0	0	0	0	3	950	1	500	1	1000	9735	0	0	0	2600	0	0	0	0	0	0	0	0	0	0	WY	1		W		L	36		0	0
2002	H4WY00055	CUBIN, BARBARA L	I	2	REP	595591	0	625435	0	27087	10802	0	0	0	0	0	0	93	23309	81	40500	70	71750	216928	6159	0	206764	2000	28935	149737	7000	3000	0	942	0	2	9897	0	WY	1		W		W	60		0	0
2002	H2AK00085	CLIFT, ROB	O	3	LBT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AK	0	W			L	1	S	0	0
2002	H2AR03168	CARSON, JO ELLEN	O	1	DEM	258527	0	258526	0	0	0	0	47000	0	2710	0	44289	113	29369	71	35500	73	71150	178739	0	0	4625	25000	5652	1200	0	0	0	0	0	0	0	0	AR	3	L				0	S	0	0
2002	H2AR03150	HATHORN, MICHAEL CARL	O	1	DEM	634111	0	630871	0	0	3237	0	45000	0	13000	0	47861	227	59081	131	65813	159	160402	388180	10000	0	3500	111000	27000	18500	0	3000	0	0	0	0	0	0	AR	3	L				0	S	58023	0
2002	H2AR03184	WILLIAMS, NORMAN FRANCIS JR	O	1	DEM	13672	0	13671	0	0	0	0	3611	0	114	0	0	4	1075	4	2000	4	4000	10061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AR	3	L				0	S	0	0
2002	H2AR03176	BOOZMAN, JOHN NICHOLS	O	2	REP	545583	0	491315	0	0	0	0	0	0	0	0	19635	145	37850	141	70820	126	125500	298885	14892	17538	70250	0	73083	74605	0	0	0	0	0	0	1228	0	AR	3	W	W		W	98	S	56624	0
2002	H2AR03200	CATES, C BRAD	O	2	REP	37650	0	32978	0	1	0	0	16200	0	0	0	1200	0	0	5	2600	18	18000	21450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AR	3	L				0	S	0	0
2002	H2AR03192	DELAY, ROBERT GUNNER	O	2	REP	214372	0	214290	0	0	81	0	9000	22000	6798	0	24201	60	15778	46	23268	43	44791	136205	4000	0	19865	1000	7250	15000	0	8000	0	0	0	0	0	0	AR	3	L				0	S	0	0
2002	H2AR03143	HENDREN, JAMES PAUL	O	2	REP	588623	0	588487	0	0	136	0	450000	0	0	0	450000	40	10320	33	16500	35	34950	97929	98	0	14250	0	9000	6250	0	0	1400	0	0	0	0	0	AR	3	L				0	S	0	0
2002	H2CA32115	ALBRECHT, KIRSTEN WONDER	O	1	DEM	20031	0	20031	0	0	0	1426	0	0	0	0	0	8	2300	7	3500	6	6000	17989	0	0	0	0	250	0	0	0	0	0	0	0	0	0	CA	32	L				0	S	0	0
2002	H2CA32149	DALEY, TAD	O	1	DEM	25864	0	25865	0	0	0	373	0	0	0	0	0	9	2650	11	5800	5	5000	21314	0	0	1500	0	4176	0	0	0	0	0	0	0	0	0	CA	32	L				0	S	0	0
2002	H2CA32164	EVANS, FRANK	O	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	32	L				0	S	0	0
2002	H8CA28045	HOLDEN, NATHAN NATHANIEL	O	1	DEM	372561	0	354050	0	0	18509	0	105000	0	40000	0	77315	61	16050	146	73100	128	127900	254910	0	0	2000	2000	0	750	0	0	0	0	4250	0	0	0	CA	32	L				0	S	0	0
2002	H2CA32172	JAMES, WANDA	O	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	CA	32	L				0	S	0	0
2002	H2CA32123	LOWE, PHILIP A	O	1	DEM	474396	0	517916	0	0	0	0	447000	0	0	0	447000	15	4145	9	4500	15	15000	27396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	32	L				0	S	0	0
2002	H2CA32073	MURRAY, KEVIN	O	1	DEM	301187	0	301126	0	0	57	0	0	0	0	0	245190	50	11400	49	24500	92	91999	139787	5000	0	16750	48500	8500	30500	0	1500	0	0	0	0	0	0	CA	32	L				0	S	0	0
2002	H2CA32131	TAYLOR, BLAIR HAMILTON	O	1	DEM	22982	0	20951	0	0	0	4675	0	0	0	0	0	7	1750	7	3600	4	3750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	32	L				0	S	0	0
2002	H2CA32081	TERRELL, LEO JAMES	O	1	DEM	236729	0	234384	0	0	0	2734	193491	0	0	0	120991	30	7550	16	8000	18	18000	39878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	32	L				0	S	0	0
2002	H4CA32087	CYRUS, MIKE	O	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	32	L	W			0	S	0	0
2002	H0CA32093	HENTSCHEL, NOEL IRWIN	O	2	REP	1551726	0	1538103	0	0	13621	0	1161250	0	30000	0	1131250	37	8500	35	17500	290	289750	321832	25000	0	4000	0	0	1000	0	0	0	0	0	0	0	0	CA	32	R				0	S	1574	0
2002	H2CA43138	SCHAEFER, JOHN MICHAEL	O	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	32	L				0	S	0	0
2002	H2CA32180	FOSTER, EZOLA	O	3	REF	17638	0	20832	0	6673	0	1000	150	0	150	0	1496	1	250	0	0	2	2000	13713	0	0	0	0	500	0	0	0	0	0	0	0	0	0	CA	32	L				0	S	0	0
2002	H2CA32107	WARREN, DONNA JO	O	3	GRE	4008	0	2416	0	0	0	0	0	0	0	0	0	6	1600	2	1000	0	0	3908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	32	L				0	S	0	0
2002	H2CA32099	WATSON, DIANE E	O	1	DEM	1019390	0	793956	0	0	0	1200	0	0	0	0	84189	398	100824	178	89000	145	148150	835776	5000	0	9115	64550	45871	33800	0	0	0	0	0	0	0	0	CA	33	W	W		W	82	S	6330	0
2002	H2CA32156	BAGNERIS, JULES	O	1	DEM	9387	0	18774	0	0	0	4767	4767	0	0	0	0	8	1950	2	1000	1	1000	4620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CA	47	L				0	S	0	0
2002	H2FL01126	BRIESE, STEVE	O	1	DEM	63597	0	61693	0	0	0	0	7877	0	0	0	0	20	5209	16	8000	15	14674	46360	2527	0	500	5000	0	0	0	0	0	0	47987	0	0	0	FL	1	L				0	S	0	0
2002	H2FL01118	LYNCH, WILLIAM CHARLES	O	1	DEM	9364	0	9363	0	0	0	9364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FL	1	L				0	S	0	0
2002	H0FL01054	CONDON, BOB	O	2	REP	245183	0	245390	0	207	0	92447	122482	0	0	0	0	35	9100	17	8500	16	15750	30240	0	0	100	0	0	0	0	0	0	0	0	0	0	0	FL	1	L				0	S	0	0
2002	H2FL01134	FRANCISCO, MICHAEL CABELL	O	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1200	0	0	0	0	0	0	0	0	0	0	0	FL	1	L				0	S	0	0
2002	H2FL01092	KNEPPER, RANDOLPH LEROY	O	2	REP	192543	0	196293	0	0	-11084	0	128259	0	0	0	88259	23	6170	19	9600	14	14000	59035	0	0	1500	0	0	1000	0	0	0	0	0	0	0	0	FL	1	L				0	S	0	0
2002	H2FL01100	MILLER, JEFFERSON B	O	2	REP	626667	0	624895	0	0	0	0	0	0	0	0	15000	153	24399	163	82408	263	273194	418254	4598	0	60500	3500	40236	99200	2500	500	8907	0	0	0	22090	0	FL	1	W	W		W	74	S	18800	0
2002	H2FL01142	PAPPAS, ROBERT LAWRENCE	O	2	REP	47562	0	47562	0	0	0	1000	0	0	0	0	0	11	3080	8	4000	14	13995	44624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FL	1	L				0	S	0	0
2002	H2FL01159	REVELL, KENNETH WAYNE	O	2	REP	9548	0	8530	0	0	0	298	8250	0	0	0	8250	0	0	0	0	1	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FL	1	L				0	S	0	0
2002	H2FL01167	MILLER, FLOYD	O	3	OTH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FL	1	L				0	S	0	0
2002	H2FL01175	RALLS, JOHN GREEL JR	O	3		47436	0	40716	0	0	0	0	60000	0	1306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FL	1	L				0	S	0	0
2002	H6FL01069	WELLS,TOM	O	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FL	1	L			L	0	S	0	0
2002	H8MA09038	FERGUSON, WILLIAM A JR	O	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MA	9	L				0	S	0	0
2002	H2MA09130	JACQUES, CHERYL A	O	1	DEM	1050485	0	1050487	0	0	0	0	0	0	0	0	0	511	131896	335	168700	364	367400	1011165	0	0	4694	0	11148	19786	0	0	0	0	181689	0	0	0	MA	9	L				0	S	0	0
2002	H2MA09072	LYNCH, STEPHEN F	O	1	DEM	1964038	0	1887957	0	0	0	0	0	0	0	0	0	858	218085	964	483297	574	568980	1613009	5000	0	33750	225889	17500	37100	0	3000	0	0	0	0	8534	0	MA	9	W	W		W	99	S	44464	0
2002	H2MA09080	PACHECO, MARC R	O	1	DEM	351456	0	335971	0	0	4078	0	60000	0	30000	0	5000	88	20305	96	48412	68	68000	228902	0	0	6000	43000	0	5500	0	0	0	0	0	0	5592	0	MA	9	L				0	S	0	0
2002	H2MA09148	SINNOTT, WILLIAM F	O	1	DEM	72010	0	70135	0	0	1873	0	0	0	0	0	3000	33	8800	35	17500	22	22000	71330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MA	9	L				0	S	0	0
2002	H2MA09106	TAYLOR, JOHN EMMETT	O	1	DEM	128055	0	168560	0	0	0	0	45300	0	31002	0	29798	35	9450	32	16150	29	28500	68555	0	0	7000	300	500	500	0	0	0	0	0	0	0	0	MA	9	L				0	S	0	0
2002	H2MA09155	MCKINNEY, WILLIAM D	O	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MA	9	L				0	S	0	0
2002	H2MA09122	SPRAGUE, JO ANN	O	2	REP	326104	0	328743	0	0	0	1196	4000	0	2000	0	0	68	17200	54	27278	43	42900	250267	13000	0	2500	0	10100	5500	0	500	0	0	0	0	555	0	MA	9	L				0	S	67838	0
2002	H2MA09064	JOYCE, BRIAN A	O	3	Dem	856731	0	856543	0	0	188	0	0	0	0	0	2499	585	150875	548	274550	500	496400	826406	0	0	2500	10500	0	500	0	1100	0	0	0	0	0	0	MA	9	L				0	S	0	0
2002	H2OK01085	DODD, STEPHEN DOUGLAS	O	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	61200	3200	0	0	0	0	0	2	0	0	0	OK	1	L	W		L	42	S	13838	0
2002	H0OK01063	KRYMSKI, JOHN	O	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OK	1	L				0	S	0	0
2002	H2OK01119	LAMKIN, JAMES	O	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OK	1	L				0	S	0	0
2002	H2OK01127	BANASKY, GEORGE	O	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OK	1	L				0	S	0	0
2002	H2OK01069	KEATING, CATHERINE HELLER	O	2	REP	945660	0	945660	0	0	0	0	0	0	0	0	0	254	-13975	228	114496	677	680500	892386	294	0	28518	0	7550	9500	0	1800	10445	0	0	0	0	0	OK	1	L				0	S	0	0
2002	H2OK01077	PRUITT, E SCOTT	O	2	REP	253550	0	253063	0	0	488	0	42000	0	18000	0	29906	87	21650	72	36200	122	120303	201859	0	0	1000	0	2000	700	0	0	0	0	0	0	0	0	OK	1	L				0	S	0	0
2002	H6OK03165	ROGERS, EVELYN L (LOUISE)	O	2	REP	3431	0	3431	0	0	0	2215	0	0	0	0	0	2	465	0	0	0	0	1215	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	OK	1	L				0	S	0	0
2002	H2OK01093	SULLIVAN, JOHN	O	2	REP	598569	0	586401	0	0	12167	0	10000	0	6500	0	125103	295	70327	148	74868	208	211824	393299	19500	63666	41250	0	53200	66500	0	1000	0	0	0	0	178	0	OK	1	W	W		W	55	S	64271	0
2002	H2OK01135	FARES, DAVID	O	3	IND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OK	1	L				0	S	0	0
2002	H0OK02137	MAVIS, NEIL JAMES	O	3	IND	22749	0	22747	0	657	0	1000	17275	0	956	0	16318	3	850	1	500	1	1000	4274	0	0	0	2500	0	0	0	0	0	0	0	0	0	0	OK	1	L				0	S	0	0
2002	H2PA09027	CONKLIN, H SCOTT	O	1	DEM	262005	0	261496	0	0	500	0	77450	0	0	0	77450	15	4280	15	7500	25	26000	62293	10000	0	100	61550	33500	0	0	0	0	0	0	0	0	0	PA	9	L				0	S	12591	0
2002	H2PA09035	SHUSTER, WILLIAM F	O	2	REP	514491	0	496064	0	0	0	0	20155	0	0	0	52261	50	12400	56	28000	151	151750	293540	8946	0	45100	5500	44422	43000	0	1500	0	0	0	0	4802	0	PA	9	W	W		W	69	S	15188	0
2002	H2PA09043	HARTZOK, ALANNA KAY	O	3	GRE	15188	0	13533	0	0	0	3973	0	0	0	0	0	0	0	1	500	3	3000	11215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PA	9	L				0	S	0	0
2002	H2SC02075	WEAVER, BRENT ALAN	O	1	DEM	137121	0	136862	0	0	257	0	1500	0	0	0	2192	89	23040	56	28050	30	30000	106401	5819	0	1250	7686	4850	3000	0	0	0	0	0	0	0	0	SC	2	L				0	S	14082	0
2002	H2SC02083	BUTLER, EMANUEL STEWARD	O	2	REP	46400	0	46353	0	43000	0	46400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SC	2	L				0	S	0	0
2002	H2SC02091	CHALK, RICHARD EUGENE JR	O	2	REP	7500	0	0	0	0	0	275	0	0	0	0	0	4	1100	6	3000	1	1000	7225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SC	2	L				0	S	0	0
2002	H2SC02109	COBB, CLYDE T	O	2	REP	26350	0	25785	0	0	0	0	10500	0	0	0	10500	4	1100	3	1500	8	8000	15600	0	0	250	0	0	0	0	0	0	0	0	0	0	0	SC	2	L				0	S	0	0
2002	H2SC02067	GRIMAUD, JOSEPH A JR	O	2	REP	397474	0	461737	0	0	0	167387	220000	0	0	0	0	0	0	4	2000	1	1000	8315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SC	2	L				0	S	0	0
2002	H2SC02059	WILSON, ADDISON (JOE) GRAVES	O	2	REP	866031	0	866074	0	0	-44	0	200158	0	2238	0	197919	232	58603	204	102166	170	169550	434873	19696	0	51000	2000	49924	110861	0	2000	0	0	0	0	2579	0	SC	2	W	W		W	84	S	67840	0
2002	H2VA04078	AMARASINGHE, D. C.	O	3	GRN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	VA	2	L			L	16	S	0	0
2002	H2VA04060	LUCAS, L LOUISE	O	1	DEM	1282555	0	1324038	0	0	0	0	34000	0	5000	0	33333	135	34570	76	38000	93	94000	416590	60000	768644	16750	188000	117325	35396	0	0	0	1129	18858	0	31591	1211	VA	4	L				0	S	21340	0
2002	H2VA04086	WALTHALL, JOANN	O	1	DEM	51428	0	51428	0	0	0	51428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	VA	4	L				0	S	0	0
2002	H2VA04045	COX, (M) KIRKLAND	O	2	REP	38237	0	38236	0	0	0	0	0	0	0	0	0	14	3750	9	4516	12	12000	33387	0	0	0	0	2500	0	0	0	0	0	0	0	0	0	VA	4	L				0	S	0	0
2002	H2VA04052	FORBES, J RANDY	O	2	REP	1028438	0	999812	0	0	0	0	0	0	0	0	28025	81	21452	101	50775	144	146000	306620	201177	0	112250	1000	157851	115250	1000	11000	44939	0	0	0	7025	0	VA	4	W	W		W	97	S	66500	0
2002	H2VA04037	PARK, MICHAEL CRAWFORD	O	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	VA	4	L				0	S	0	0
2000	S0AL00149	SWANSON, JOHNNY III	C	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AL	0					0		0	0
2000	H4AL01032	CALLAHAN, HERBERT L	I	2	REP	335839	0	344493	0	179163	170506	0	0	0	0	0	0	97	24350	75	37500	68	67750	131750	0	0	109112	4500	9329	65480	2000	4500	0	0	0	0	1867	0	AL	1		W		W	91		0	0
2000	H0AL01022	COFFEE, DICK	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AL	1		W		L	8		0	0
2000	H8AL02072	FONDREN, GERALD JOSEPH	C	1	DEM	6474	0	5744	0	27	0	254	0	0	0	0	0	7	1800	4	2000	0	0	6220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AL	2		L			0		0	0
2000	H0AL02061	WOODS, CHARLES	C	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	527	AL	2		W		L	29		0	0
2000	H2AL02067	EVERETT, TERRY	I	2	REP	1242951	0	1424354	0	190882	9477	0	699373	0	1119373	0	229373	213	52400	148	74100	27	26900	272540	5119	0	112670	2500	15579	123423	9250	0	0	0	0	0	1955	0	AL	2		W		W	68		0	0
2000	H0AL02079	MCGAHAN, WALLACE BYRON JR	C	3	LIB	2974	0	1194	0	0	1780	1994	0	0	0	0	0	0	0	0	0	0	0	980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AL	2		W		L	1		0	0
2000	H6AL03058	RILEY, BOB	I	2	REP	766990	0	637222	0	634	127041	0	160050	0	110000	50050	-6645	186	46145	125	62820	75	76900	242575	1107	0	184750	6500	36504	128207	8500	1000	0	0	0	0	2300	0	AL	3		W		W	87		0	0
2000	H0AL03176	SOPHOCLEUS, JOHN	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AL	3		W		L	12		0	0
2000	H0AL04026	FOLSOM, MARSHA GUTHRIE	C	1	DEM	1211915	0	1134694	0	0	91808	0	100050	0	0	0	0	209	54100	290	146000	488	490300	768227	15000	0	11875	183000	52250	19500	0	500	21	3	0	0	4619	527	AL	4		W		L	37		38750	0
2000	H6AL04098	ADERHOLT, ROBERT BROWN	I	2	REP	1739251	0	1683278	0	49105	105079	0	200000	0	100000	0	100000	483	117395	319	160327	378	375905	820886	24422	0	264480	10000	122877	230445	3500	13000	15498	0	0	0	10085	0	AL	4		W		W	60		31998	0
2000	H6AL05186	GOODRICH, CRAIG	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AL	4		W		L	1		0	0
2000	H0AL05049	CRAMER, ROBERT E ""BUD	I	1	DEM	1262741	0	512728	0	54894	802903	0	0	0	0	0	0	467	113977	179	89500	408	402134	668729	941	0	226625	84500	40578	179367	6000	3000	21	0	0	0	2013	0	AL	5		W		W	89		46	0
2000	H8AL07071	BARKSDALE, ALAN FULTON	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AL	5		W		L	10		0	0
2000	H2AL06035	BACHUS, SPENCER T III	I	2	REP	672429	0	577565	0	143439	238302	0	0	22000	0	0	0	133	32225	129	64500	138	137500	266008	699	0	191500	0	19579	136087	500	2000	0	0	0	0	1774	0	AL	6		W		W	88		0	0
2000	H0AL06070	REAGIN, TERRY	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AL	6		W		L	11		0	0
2000	H0AL07060	DAVIS, ARTUR GENESTRE	C	1	DEM	84872	0	86788	0	2150	0	5055	15000	0	1664	0	50798	43	10819	17	8500	24	23832	57817	500	0	4500	0	0	0	0	1000	18084	0	0	0	0	0	AL	7		L			0		0	0
2000	H2AL07041	HILLIARD, EARL FREDERICK	I	1	DEM	483046	0	484630	0	780	8146	0	57850	35	51900	0	21836	27	7550	35	17500	68	67800	107718	4300	0	61900	135500	8001	86700	7500	1000	21	0	0	0	2679	0	AL	7		W		W	74		0	0
