zip	lat	lon	code	city	state	county
18042	+40.683198	-075.264861		EASTON	42	095
18043	+40.792804	-075.137186	P	EASTON	42	095
18044	+40.693376	-075.471156	P	EASTON	42	095
18045	+40.695731	-075.286528		EASTON	42	095
18046	+40.538843	-075.568502	P	EAST TEXAS	42	077
18049	+40.520705	-075.496131		EMMAUS	42	077
18050	+40.693376	-075.471156	P	FLICKSVILLE	42	095
18051	+40.599843	-075.663187		FOGELSVILLE	42	077
18052	+40.656746	-075.504128		WHITEHALL	42	077
18053	+40.718662	-075.700739		GERMANSVILLE	42	077
18054	+40.289663	-075.450703		GREEN LANE	42	091
18055	+40.588799	-075.313756		HELLERTOWN	42	095
18056	+40.454205	-075.581444		HEREFORD	42	011
18058	+40.903599	-075.476885		KUNKLETOWN	42	089
18059	+40.717684	-075.533488		LAURYS STATION	42	077
18060	+40.534840	-075.578640	P	LIMEPORT	42	077
18062	+40.517851	-075.565028		MACUNGIE	42	077
18063	+40.782456	-075.173494	P	MARTINS CREEK	42	095
18064	+40.737648	-075.272892		NAZARETH	42	095
18065	+40.696738	-075.611647	P	NEFFS	42	077
18066	+40.652611	-075.759361		NEW TRIPOLI	42	077
18067	+40.724479	-075.365412		NORTHAMPTON	42	095
18068	+40.693376	-075.471156	P	OLD ZIONSVILLE	42	077
18069	+40.629605	-075.621885		OREFIELD	42	077
18070	+40.430181	-075.531182		PALM	42	091
18071	+40.855728	-075.589180		PALMERTON	42	025
18072	+40.841099	-075.258376		PEN ARGYL	42	095
18073	+40.374347	-075.482175		PENNSBURG	42	091
18074	+40.320832	-075.500492		PERKIOMENVILLE	42	091
18076	+40.387419	-075.505547		RED HILL	42	091
18077	+40.567316	-075.236191		RIEGELSVILLE	42	017
18078	+40.669675	-075.620901		SCHNECKSVILLE	42	077
18079	+40.745524	-075.659209	P	SLATEDALE	42	077
18080	+40.734537	-075.618611		SLATINGTON	42	077
18081	+40.328645	-075.102780	P	SPRINGTOWN	42	017
18083	+40.772873	-075.363531	P	STOCKERTOWN	42	095
18084	+40.327782	-075.454043	P	SUMNEYTOWN	42	091
18085	+40.740625	-075.254854	P	TATAMY	42	095
18086	+40.736119	-075.544940	P	TREICHLERS	42	095
18087	+40.548196	-075.596131		TREXLERTOWN	42	077
18088	+40.759591	-075.428538		WALNUTPORT	42	095
18091	+40.801131	-075.310958		WIND GAP	42	095
18092	+40.467193	-075.512091		ZIONSVILLE	42	077
18098	+40.693376	-075.471156	U	EMMAUS	42	077
18099	+40.693376	-075.471156	U	EMMAUS	42	077
18101	+40.607497	-075.470026		ALLENTOWN	42	077
18102	+40.607006	-075.480877		ALLENTOWN	42	077
18103	+40.604372	-075.473127		ALLENTOWN	42	077
18104	+40.621048	-075.545306		ALLENTOWN	42	077
18105	+40.693376	-075.471156	P	ALLENTOWN	42	077
18106	+40.582381	-075.591132		ALLENTOWN	42	077
18109	+40.693376	-075.471156	P	ALLENTOWN	42	077
18175	+40.585561	-075.621058	U	ALLENTOWN	42	077
18195	+40.579830	-075.579884		ALLENTOWN	42	077
18201	+40.964584	-076.008333		HAZLETON	42	079
18210	+41.012618	-075.560751		ALBRIGHTSVILLE	42	025
18211	+40.744932	-075.831550		ANDREAS	42	107
18212	+40.784095	-075.708281	P	ASHFIELD	42	025
18214	+40.808680	-076.036009		BARNESVILLE	42	107
18216	+40.932217	-075.919196		BEAVER MEADOWS	42	025
18218	+40.858951	-076.013009		COALDALE	42	107
18219	+40.990662	-076.056358	P	CONYNGHAM	42	079
18220	+40.838915	-076.069416	P	DELANO	42	107
18221	+41.001634	-075.905693	P	DRIFTON	42	079
18222	+41.034017	-076.003059		DRUMS	42	079
18223	+41.272248	-075.880146	P	EBERVALE	42	079
18224	+41.019593	-075.881697		FREELAND	42	079
18225	+40.988813	-075.961651	P	HARLEIGH	42	079
18229	+40.896709	-075.759303		JIM THORPE	42	025
18230	+40.934763	-075.735770	P	JUNEDALE	42	025
18231	+40.900231	-076.005382	P	KELAYRES	42	107
18232	+40.872243	-075.915416		LANSFORD	42	025
18234	+40.992517	-075.962585	P	LATTIMER MINES	42	079
18235	+40.886664	-075.736164		LEHIGHTON	42	025
18237	+40.897645	-075.997791		MCADOO	42	107
18239	+40.996051	-075.981475	P	MILNESVILLE	42	079
18240	+40.933194	-075.763830		NESQUEHONING	42	025
18241	+40.922289	-076.148940	P	NUREMBERG	42	107
18242	+40.910952	-076.122324	P	ONEIDA	42	107
18243	+41.001683	-075.966146	P	PARDEESVILLE	42	079
18244	+40.824546	-075.665068	P	PARRYVILLE	42	025
18245	+40.722587	-076.229623	P	QUAKAKE	42	107
18246	+40.954011	-076.174707	P	ROCK GLEN	42	079
18247	+41.014808	-076.058391	P	SAINT JOHNS	42	079
18248	+40.901977	-076.118764	P	SHEPPTON	42	107
18249	+40.975202	-076.084500		SUGARLOAF	42	079
18250	+40.905370	-075.741560		SUMMIT HILL	42	025
18251	+41.272248	-075.880146	P	SYBERTSVILLE	42	079
18252	+40.798490	-075.937836		TAMAQUA	42	107
18254	+40.924803	-075.938611	P	TRESCKOW	42	025
18255	+40.911443	-075.779007		WEATHERLY	42	025
18256	+40.944777	-076.145197	P	WESTON	42	079
18301	+41.089642	-075.199705		EAST STROUDSBURG	42	089
18320	+41.071213	-075.236436	P	ANALOMINK	42	089
18321	+41.079679	-075.319542		BARTONSVILLE	42	089
18322	+41.054711	-075.331879		BRODHEADSVILLE	42	089
18323	+41.033755	-075.307980	P	BUCK HILL FALLS	42	089
18324	+41.185011	-074.978890		BUSHKILL	42	103
18325	+41.187023	-075.285930		CANADENSIS	42	089
18326	+41.152364	-075.276395		CRESCO	42	089
18327	+40.988562	-075.151193	P	DELAWARE WATER GAP	42	089
18328	+41.229482	-074.967407		DINGMANS FERRY	42	103
18330	+41.033192	-075.449047		EFFORT	42	089
18331	+40.947398	-075.366015		GILBERT	42	089
18332	+41.025342	-075.323738		HENRYVILLE	42	089
18333	+40.951580	-075.501306		KRESGEVILLE	42	089
18334	+41.057236	-075.465137		LONG POND	42	089
18335	+41.050764	-075.208269	P	MARSHALLS CREEK	42	089
18336	+41.370358	-074.736057		MATAMORAS	42	103
18337	+41.320051	-074.880639		MILFORD	42	103
18340	+41.413707	-074.751138	P	MILLRIFT	42	103
18341	+40.991053	-075.299256	P	MINISINK HILLS	42	089
18342	+41.145778	-075.294125	P	MOUNTAINHOME	42	089
18343	+40.898617	-075.104575		MOUNT BETHEL	42	095
18344	+41.136268	-075.370920		MOUNT POCONO	42	089
18346	+41.094926	-075.298177		POCONO SUMMIT	42	089
18347	+41.138560	-075.562988		POCONO LAKE	42	089
18348	+41.033755	-075.307980	P	POCONO LAKE PRESERVE	42	089
18349	+41.122633	-075.458820	P	POCONO MANOR	42	089
18350	+41.083557	-075.515614		POCONO PINES	42	089
18351	+40.921386	-075.097007	P	PORTLAND	42	095
18352	+40.986265	-075.348026		REEDERS	42	089
18353	+41.011645	-075.254722		SAYLORSBURG	42	089
18354	+40.937939	-075.292615		SCIOTA	42	089
18355	+41.090045	-075.357801		SCOTRUN	42	089
18356	+41.031177	-075.097435	P	SHAWNEE ON DELAWARE	42	089
18357	+41.233562	-075.238879	P	SKYTOP	42	089
18360	+41.041895	-075.368964		STROUDSBURG	42	089
18370	+41.105903	-075.346913		SWIFTWATER	42	089
18371	+41.340936	-075.024055		TAMIMENT	42	103
18372	+41.095823	-075.323654		TANNERSVILLE	42	089
18373	+41.340936	-075.024055	P	UNITY HOUSE	42	103
18401	+41.615989	-075.274708		ALDENVILLE	42	127
18403	+41.487598	-075.533403		ARCHBALD	42	069
18405	+41.582471	-075.130121		BEACH LAKE	42	127
18407	+41.583122	-075.505612		CARBONDALE	42	069
18410	+41.486527	-075.693335	P	CHINCHILLA	42	069
18411	+41.463694	-075.681992		CLARKS SUMMIT	42	069
18413	+41.654319	-075.614463	P	CLIFFORD	42	115
18414	+41.539797	-075.719723		DALTON	42	069
18415	+41.701677	-075.133727		DAMASCUS	42	127
18416	+41.375602	-075.547966	P	ELMHURST	42	069
18417	+41.797309	-075.206086		EQUINUNK	42	127
18419	+41.562365	-075.782573		FACTORYVILLE	42	131
18420	+41.401881	-075.637626	P	FLEETVILLE	42	069
18421	+41.652272	-075.531325		FOREST CITY	42	115
18424	+41.346095	-075.331956		GOULDSBORO	42	127
18425	+41.415940	-075.022543		GREELEY	42	103
18426	+41.320734	-075.199395		GREENTOWN	42	103
18427	+41.422497	-075.335384		HAMLIN	42	127
18428	+41.482733	-075.240190		HAWLEY	42	127
18430	+41.820346	-075.804630		HERRICK CENTER	42	115
18431	+41.564258	-075.265643		HONESDALE	42	127
18433	+41.561174	-075.618764		JERMYN	42	069
18434	+41.504326	-075.572238		JESSUP	42	069
18435	+41.475422	-075.009368		LACKAWAXEN	42	103
18436	+41.452686	-075.321884		LAKE ARIEL	42	127
18437	+41.617378	-075.282339		LAKE COMO	42	127
18438	+41.431256	-075.303874		LAKEVILLE	42	127
18439	+41.828081	-075.396741		LAKEWOOD	42	127
18440	+41.551585	-075.767583	P	LA PLUME	42	069
18441	+41.820346	-075.804630		LENOXVILLE	42	115
18443	+41.667024	-075.118513		MILANVILLE	42	127
18444	+41.321625	-075.538602		MOSCOW	42	069
18445	+41.356766	-075.381762		NEWFOUNDLAND	42	127
18446	+41.627612	-075.786129		NICHOLSON	42	131
18447	+41.494578	-075.653932		OLYPHANT	42	069
18448	+41.464880	-075.596231	U	OLYPHANT	42	069
18449	+41.615989	-075.274708	P	ORSON	42	127
18451	+41.340936	-075.024055		PAUPACK	42	103
18452	+41.350663	-075.552502		PECKVILLE	42	069
18453	+41.615989	-075.274708		PLEASANT MOUNT	42	127
18454	+41.615989	-075.274708	P	POYNTELLE	42	127
18455	+41.615989	-075.274708		PRESTON PARK	42	127
18456	+41.615989	-075.274708		PROMPTON	42	127
18457	+41.340936	-075.024055	P	ROWLAND	42	103
18458	+41.414928	-074.934461		SHOHOLA	42	103
18459	+41.615989	-075.274708	P	SOUTH CANAAN	42	127
18460	+41.259242	-075.373122		SOUTH STERLING	42	127
18461	+41.615989	-075.274708		STARLIGHT	42	127
18462	+41.895290	-075.424280		STARRUCCA	42	127
18463	+41.376953	-075.316010		STERLING	42	127
18464	+41.396988	-075.186881		TAFTON	42	103
18465	+41.840150	-075.531898		THOMPSON	42	115
18466	+41.175510	-075.461757		TOBYHANNA	42	089
18469	+41.615989	-075.274708		TYLER HILL	42	127
18470	+41.698964	-075.529304		UNION DALE	42	115
18471	+41.523812	-075.690608	P	WAVERLY	42	069
18472	+41.613395	-075.371218		WAYMART	42	127
18473	+41.540648	-075.222927	P	WHITE MILLS	42	127
18501	+41.401881	-075.637626	P	SCRANTON	42	069
18502	+41.350303	-075.689965	P	SCRANTON	42	069
18503	+41.410079	-075.666784		SCRANTON	42	069
18504	+41.421572	-075.691955		SCRANTON	42	069
18505	+41.413137	-075.651940		SCRANTON	42	069
18507	+41.361332	-075.706584		MOOSIC	42	069
18508	+41.439979	-075.668430		SCRANTON	42	069
18509	+41.429080	-075.647633		SCRANTON	42	069
18510	+41.396665	-075.652869		SCRANTON	42	069
18512	+41.435030	-075.610332		SCRANTON	42	069
18514	+41.401881	-075.637626	U	SCRANTON	42	069
18515	+41.403529	-075.706485		SCRANTON	42	069
18517	+41.382529	-075.713185		TAYLOR	42	069
18518	+41.372779	-075.730836		OLD FORGE	42	069
18519	+41.463118	-075.629099		DICKSON CITY	42	069
18522	+41.401881	-075.637626	U	SCRANTON	42	069
18540	+41.401881	-075.637626	U	SCRANTON	42	069
18577	+41.401881	-075.637626	U	SCRANTON	42	069
18601	+41.272248	-075.880146	P	BEACH HAVEN	42	079
18602	+41.192177	-075.716073	P	BEAR CREEK	42	079
18603	+41.056142	-076.299844		BERWICK	42	037
18610	+41.085529	-075.499384		BLAKESLEE	42	089
18611	+41.110259	-075.775517	P	CAMBRA	42	079
18612	+41.271121	-075.999621		DALLAS	42	079
18614	+41.524261	-076.397554		DUSHORE	42	113
18615	+41.447109	-075.855544		FALLS	42	131
18616	+41.432901	-076.516887		FORKSVILLE	42	113
18617	+41.265528	-076.052153		GLEN LYON	42	079
18618	+41.373850	-075.969059		HARVEYS LAKE	42	079
18619	+41.432901	-076.516887		HILLSGROVE	42	113
18621	+41.283170	-076.064414		HUNLOCK CREEK	42	079
18622	+41.272248	-075.880146		HUNTINGTON MILLS	42	079
18623	+41.632632	-076.154464		LACEYVILLE	42	131
18624	+41.048947	-075.608580	P	LAKE HARMONY	42	025
18625	+41.513852	-075.841598	P	LAKE WINOLA	42	131
18626	+41.432901	-076.516887	P	LAPORTE	42	113
18627	+41.316584	-076.021037	P	LEHMAN	42	079
18628	+41.432901	-076.516887		LOPEZ	42	113
18629	+41.277080	-075.960156		MEHOOPANY	42	131
18630	+41.277080	-075.960156		MESHOPPEN	42	131
18631	+40.987130	-076.287669	P	MIFFLINVILLE	42	037
18632	+41.432901	-076.516887		MILDRED	42	113
18634	+41.249808	-076.008195		NANTICOKE	42	079
18635	+41.049051	-076.189182		NESCOPECK	42	079
18636	+41.277080	-075.960156		NOXEN	42	131
18640	+41.298152	-075.858560		PITTSTON	42	079
18641	+41.238649	-075.868267		PITTSTON	42	079
18642	+41.217263	-075.938105		DURYEA	42	079
18643	+41.262312	-075.816983		PITTSTON	42	079
18644	+41.337161	-075.912401		WYOMING	42	079
18651	+41.288710	-075.987640		PLYMOUTH	42	079
18653	+41.394526	-075.824239	P	RANSOM	42	069
18654	+41.350053	-076.031930	P	SHAWANESE	42	079
18655	+41.151321	-076.108103		SHICKSHINNY	42	079
18656	+41.288634	-076.142277		SWEET VALLEY	42	079
18657	+41.566386	-075.975715		TUNKHANNOCK	42	131
18660	+41.142698	-076.039935		WAPWALLOPEN	42	079
18661	+41.114503	-075.909158		WHITE HAVEN	42	079
18690	+41.272248	-075.880146	U	DALLAS	42	079
18701	+41.203631	-075.884340		WILKES BARRE	42	079
18702	+41.211028	-075.838169		WILKES BARRE	42	079
18703	+41.242081	-075.885690	P	WILKES BARRE	42	079
18704	+41.278430	-075.905842		KINGSTON	42	079
18705	+41.261699	-075.849123		WILKES BARRE	42	079
18706	+41.231300	-075.896241		WILKES BARRE	42	079
18707	+41.166401	-075.961432		MOUNTAIN TOP	42	079
18708	+41.240830	-075.947216		SHAVERTOWN	42	079
18709	+41.286030	-075.895090		LUZERNE	42	079
18710	+41.272248	-075.880146	P	WILKES BARRE	42	079
18711	+41.272248	-075.880146		WILKES BARRE	42	079
18761	+41.272248	-075.880146	U	WILKES BARRE	42	079
18762	+41.272248	-075.880146	U	WILKES BARRE	42	079
18763	+41.272248	-075.880146	U	WILKES BARRE	42	079
18764	+41.272248	-075.880146		WILKES BARRE	42	079
18765	+41.272248	-075.880146		WILKES BARRE	42	079
18766	+41.244781	-075.889590		WILKES BARRE	42	079
18767	+41.272248	-075.880146	U	WILKES BARRE	42	079
18768	+41.272248	-075.880146	U	WILKES BARRE	42	079
18769	+41.272248	-075.880146	U	WILKES BARRE	42	079
18773	+41.272248	-075.880146	P	WILKES BARRE	42	079
18774	+41.272248	-075.880146	U	WILKES BARRE	42	079
18801	+41.844140	-075.831862		MONTROSE	42	115
18810	+41.861751	-076.488418		ATHENS	42	015
18812	+41.820346	-075.804630		BRACKNEY	42	115
18813	+41.820346	-075.804630	P	BROOKLYN	42	115
18814	+41.771970	-076.521266	P	BURLINGTON	42	015
18815	+41.771970	-076.521266	P	CAMPTOWN	42	015
18816	+41.820346	-075.804630	P	DIMOCK	42	115
18817	+41.771970	-076.521266		EAST SMITHFIELD	42	015
18818	+41.820346	-075.804630		FRIENDSVILLE	42	115
18820	+41.820346	-075.804630	P	GIBSON	42	115
18821	+41.973758	-075.744802		GREAT BEND	42	115
18822	+41.960544	-075.748053		HALLSTEAD	42	115
18823	+41.820346	-075.804630		HARFORD	42	115
18824	+41.702924	-075.767941		HOP BOTTOM	42	115
18825	+41.820346	-075.804630		JACKSON	42	115
18826	+41.766724	-075.732669		KINGSLEY	42	115
18827	+41.957520	-075.637286	P	LANESBORO	42	115
18828	+41.820346	-075.804630		LAWTON	42	115
18829	+41.771970	-076.521266		LE RAYSVILLE	42	015
18830	+41.820346	-075.804630		LITTLE MEADOWS	42	115
18831	+41.880928	-076.585448		MILAN	42	015
18832	+41.713484	-076.487176		MONROETON	42	015
18833	+41.599586	-076.442518		NEW ALBANY	42	015
18834	+41.890486	-075.688114		NEW MILFORD	42	115
18837	+41.771970	-076.521266		ROME	42	015
18839	+41.820346	-075.804630		RUSHVILLE	42	115
18840	+41.978190	-076.599403		SAYRE	42	015
18842	+41.820346	-075.804630		SOUTH GIBSON	42	115
18843	+41.823700	-075.883140	P	SOUTH MONTROSE	42	115
18844	+41.820346	-075.804630		SPRINGVILLE	42	115
18845	+41.771970	-076.521266		STEVENSVILLE	42	015
18846	+41.771970	-076.521266		SUGAR RUN	42	015
18847	+41.957087	-075.664856		SUSQUEHANNA	42	115
18848	+41.773762	-076.389299		TOWANDA	42	015
18850	+41.813972	-076.549572		ULSTER	42	015
18851	+41.771970	-076.521266		WARREN CENTER	42	015
18853	+41.668617	-076.265169		WYALUSING	42	015
18854	+41.771970	-076.521266		WYSOX	42	015
18901	+40.334863	-075.118737		DOYLESTOWN	42	017
18910	+40.328645	-075.102780	P	BEDMINSTER	42	017
18911	+40.328645	-075.102780	P	BLOOMING GLEN	42	017
18912	+40.309942	-075.074252	P	BUCKINGHAM	42	017
18913	+40.376499	-075.041290		CARVERSVILLE	42	017
18914	+40.288277	-075.201848		CHALFONT	42	017
18915	+40.272756	-075.256285		COLMAR	42	091
18916	+40.328645	-075.102780	P	DANBORO	42	017
18917	+40.375008	-075.204464		DUBLIN	42	017
18918	+40.320036	-075.374155	P	EARLINGTON	42	091
18920	+40.488543	-075.095760		ERWINNA	42	017
18921	+40.328645	-075.102780	P	FERNDALE	42	017
18922	+40.328645	-075.102780	P	FOREST GROVE	42	017
18923	+40.272313	-075.117414		FOUNTAINVILLE	42	017
18924	+40.308116	-075.358575	P	FRANCONIA	42	091
18925	+40.283176	-075.064112		FURLONG	42	017
18926	+40.394730	-075.098468	P	GARDENVILLE	42	017
18927	+40.323533	-075.254829		HILLTOWN	42	017
18928	+40.335974	-075.042880	P	HOLICONG	42	017
18929	+40.254157	-075.088540		JAMISON	42	017
18930	+40.541990	-075.207252		KINTNERSVILLE	42	017
18931	+40.328645	-075.102780	P	LAHASKA	42	017
18932	+40.299561	-075.254097		LINE LEXINGTON	42	017
18933	+40.328645	-075.102780		LUMBERVILLE	42	017
18934	+40.349443	-075.067622		MECHANICSVILLE	42	017
18935	+40.328645	-075.102780	P	MILFORD SQUARE	42	017
18936	+40.237500	-075.236560		MONTGOMERYVILLE	42	091
18938	+40.357492	-074.998605		NEW HOPE	42	017
18940	+40.263042	-074.955535		NEWTOWN	42	017
18942	+40.463447	-075.167341		OTTSVILLE	42	017
18943	+40.268981	-075.009401	P	PENNS PARK	42	017
18944	+40.390196	-075.233253		PERKASIE	42	017
18946	+40.271104	-075.062204	P	PINEVILLE	42	017
18947	+40.430140	-075.117200		PIPERSVILLE	42	017
18949	+40.388050	-075.142522	P	PLUMSTEADVILLE	42	017
18950	+40.416516	-075.074832	P	POINT PLEASANT	42	017
18951	+40.452525	-075.221391		QUAKERTOWN	42	017
18953	+40.328645	-075.102780	P	REVERE	42	017
18954	+40.224658	-075.001662		RICHBORO	42	017
18955	+40.479630	-075.314639		RICHLANDTOWN	42	017
18956	+40.262783	-075.015680	P	RUSHLAND	42	017
18957	+40.302945	-075.448579	P	SALFORD	42	091
18958	+40.290357	-075.435539	P	SALFORDVILLE	42	091
18960	+40.360473	-075.317521		SELLERSVILLE	42	017
18962	+40.344529	-075.268738	P	SILVERDALE	42	017
18963	+40.328645	-075.102780	P	SOLEBURY	42	017
18964	+40.288379	-075.341026		SOUDERTON	42	091
18966	+40.186758	-075.007099		SOUTHAMPTON	42	017
18968	+40.328645	-075.102780	P	SPINNERSTOWN	42	017
18969	+40.325792	-075.380495		TELFORD	42	091
18970	+40.328645	-075.102780	P	TRUMBAUERSVILLE	42	017
18971	+40.346980	-075.376985	P	TYLERSPORT	42	091
18972	+40.529063	-075.124333		UPPER BLACK EDDY	42	017
18974	+40.208476	-075.040613		WARMINSTER	42	017
18976	+40.244807	-075.142587		WARRINGTON	42	017
18977	+40.284947	-074.877828		WASHINGTON CROSSING	42	017
18979	+40.211896	-075.355860	P	WOXALL	42	091
18980	+40.274185	-075.020499	P	WYCOMBE	42	017
18981	+40.328645	-075.102780	P	ZIONHILL	42	017
18991	+40.328645	-075.102780	U	WARMINSTER	42	017
19001	+40.123805	-075.114767		ABINGTON	42	091
19002	+40.180876	-075.215621		AMBLER	42	091
19003	+39.998811	-075.307930		ARDMORE	42	045
19004	+40.013811	-075.228224		BALA CYNWYD	42	091
19006	+40.128400	-075.060665		HUNTINGDON VALLEY	42	091
19007	+40.115859	-074.853608		BRISTOL	42	017
19008	+39.972965	-075.365635		BROOMALL	42	045
19009	+40.135012	-075.062292		BRYN ATHYN	42	091
19010	+39.955561	-075.344833		BRYN MAWR	42	045
19012	+40.059161	-075.104468		CHELTENHAM	42	091
19013	+39.878817	-075.437102		CHESTER	42	045
19014	+39.866766	-075.398537		ASTON	42	045
19015	+39.909511	-075.366785		BROOKHAVEN	42	045
19016	+39.934047	-075.405987	P	CHESTER	42	045
19017	+39.883911	-075.466949		CHESTER HEIGHTS	42	045
19018	+39.921562	-075.295030		PRIMOS	42	045
19019	+40.001811	-075.117870	P	PHILADELPHIA	42	101
19020	+40.125609	-074.994262		BENSALEM	42	017
19021	+40.090878	-074.887554		CROYDON	42	017
19022	+39.898162	-075.319632		CRUM LYNNE	42	045
19023	+39.917562	-075.269628		DARBY	42	045
19025	+40.162403	-075.409776		DRESHER	42	091
19026	+39.937562	-075.307731		DREXEL HILL	42	045
19027	+40.075010	-075.131518		ELKINS PARK	42	091
19028	+39.934047	-075.405987		EDGEMONT	42	045
19029	+39.867562	-075.285860		ESSINGTON	42	045
19030	+40.177087	-074.829107		FAIRLESS HILLS	42	017
19031	+40.106805	-075.215071		FLOURTOWN	42	091
19032	+39.895162	-075.278829		FOLCROFT	42	045
19033	+39.890962	-075.327282		FOLSOM	42	045
19034	+40.130959	-075.207437		FORT WASHINGTON	42	091
19035	+40.044860	-075.280686		GLADWYNE	42	091
19036	+39.902512	-075.292680		GLENOLDEN	42	045
19037	+39.934047	-075.405987	P	GLEN RIDDLE LIMA	42	045
19038	+40.101109	-075.178020		GLENSIDE	42	091
19039	+39.882110	-075.337234		GRADYVILLE	42	045
19040	+40.182406	-075.106265		HATBORO	42	091
19041	+40.002911	-075.321632		HAVERFORD	42	045
19043	+39.899562	-075.307731		HOLMES	42	045
19044	+40.191808	-075.150577		HORSHAM	42	091
19046	+40.097960	-075.107767		JENKINTOWN	42	091
19047	+40.289021	-075.065486		LANGHORNE	42	017
19048	+40.173509	-074.924610	U	LANGHORNE	42	017
19049	+40.328645	-075.102780	U	LANGHORNE	42	017
19050	+39.914562	-075.294580		LANSDOWNE	42	045
19052	+39.894161	-075.445589		LENNI	42	045
19053	+40.154680	-074.990378		FEASTERVILLE TREVOSE	42	017
19054	+40.174246	-074.821857		LEVITTOWN	42	017
19055	+40.145759	-074.841107		LEVITTOWN	42	017
19056	+40.147709	-074.880059		LEVITTOWN	42	017
19057	+40.143309	-074.846373		LEVITTOWN	42	017
19058	+40.328645	-075.102780	P	LEVITTOWN	42	017
19059	+40.328645	-075.102780	P	LEVITTOWN	42	017
19061	+39.850910	-075.418228		MARCUS HOOK	42	045
19063	+39.918804	-075.399118		MEDIA	42	045
19064	+39.931858	-075.341583		SPRINGFIELD	42	045
19065	+39.921061	-075.386136	P	MEDIA	42	045
